"goal","dimension","region_id","score"
"AO","future",0,75.6
"AO","future",1,75.6
"AO","future",2,75.6
"AO","future",3,75.6
"AO","future",4,75.6
"AO","future",5,75.6
"AO","future",6,75.6
"AO","future",7,75.6
"AO","future",8,75.6
"AO","future",9,75.6
"AO","future",10,75.6
"AO","future",11,75.59
"AO","future",12,75.6
"AO","future",13,75.6
"AO","future",14,75.6
"AO","future",15,75.6
"AO","future",16,75.6
"AO","future",17,75.6
"AO","future",18,75.6
"AO","future",19,75.6
"AO","pressures",1,35.5
"AO","pressures",2,35.51
"AO","pressures",3,35.51
"AO","pressures",4,35.49
"AO","pressures",5,35.49
"AO","pressures",6,35.5
"AO","pressures",7,35.49
"AO","pressures",8,35.49
"AO","pressures",9,35.49
"AO","pressures",10,35.49
"AO","pressures",11,35.53
"AO","pressures",12,35.49
"AO","pressures",13,35.49
"AO","pressures",14,35.49
"AO","pressures",15,35.49
"AO","pressures",16,35.49
"AO","pressures",17,35.49
"AO","pressures",18,35.49
"AO","pressures",19,35.49
"AO","resilience",1,58.08
"AO","resilience",2,58.08
"AO","resilience",3,58.08
"AO","resilience",4,58.08
"AO","resilience",5,58.08
"AO","resilience",6,58.08
"AO","resilience",7,58.08
"AO","resilience",8,58.08
"AO","resilience",9,58.08
"AO","resilience",10,58.08
"AO","resilience",11,58.08
"AO","resilience",12,58.08
"AO","resilience",13,58.08
"AO","resilience",14,58.08
"AO","resilience",15,58.08
"AO","resilience",16,58.08
"AO","resilience",17,58.08
"AO","resilience",18,58.08
"AO","resilience",19,58.08
"AO","score",0,72.77
"AO","score",1,72.77
"AO","score",2,72.77
"AO","score",3,72.77
"AO","score",4,72.77
"AO","score",5,72.77
"AO","score",6,72.77
"AO","score",7,72.77
"AO","score",8,72.77
"AO","score",9,72.77
"AO","score",10,72.77
"AO","score",11,72.76
"AO","score",12,72.77
"AO","score",13,72.77
"AO","score",14,72.77
"AO","score",15,72.77
"AO","score",16,72.77
"AO","score",17,72.77
"AO","score",18,72.77
"AO","score",19,72.77
"AO","status",0,69.94
"AO","status",1,69.94
"AO","status",2,69.94
"AO","status",3,69.94
"AO","status",4,69.94
"AO","status",5,69.94
"AO","status",6,69.94
"AO","status",7,69.94
"AO","status",8,69.94
"AO","status",9,69.94
"AO","status",10,69.94
"AO","status",11,69.94
"AO","status",12,69.94
"AO","status",13,69.94
"AO","status",14,69.94
"AO","status",15,69.94
"AO","status",16,69.94
"AO","status",17,69.94
"AO","status",18,69.94
"AO","status",19,69.94
"AO","trend",1,0.01
"AO","trend",2,0.01
"AO","trend",3,0.01
"AO","trend",4,0.01
"AO","trend",5,0.01
"AO","trend",6,0.01
"AO","trend",7,0.01
"AO","trend",8,0.01
"AO","trend",9,0.01
"AO","trend",10,0.01
"AO","trend",11,0.01
"AO","trend",12,0.01
"AO","trend",13,0.01
"AO","trend",14,0.01
"AO","trend",15,0.01
"AO","trend",16,0.01
"AO","trend",17,0.01
"AO","trend",18,0.01
"AO","trend",19,0.01
"BD","future",0,93.42
"BD","future",1,93.42
