"cntry_key","year","usd"
"RUS",1998,2.70953e+11
"RUS",2002,3.4511e+11
"RUS",2004,5.91017e+11
"RUS",2005,7.64001e+11
"RUS",2006,9.89931e+11
"RUS",2007,1.29971e+12
"RUS",2008,1.66085e+12
"RUS",2009,1.22265e+12
"RUS",2010,1.48752e+12
"RUS",2011,1.85777e+12
