"rgn_id","sector","year","value"
1,"cf",2000,132168.19
2,"cf",2000,132168.19
3,"cf",2000,132168.19
4,"cf",2000,132168.19
5,"cf",2000,132168.19
6,"cf",2000,132168.19
7,"cf",2000,132168.19
8,"cf",2000,132168.19
9,"cf",2000,132168.19
10,"cf",2000,132168.19
11,"cf",2000,132168.19
12,"cf",2000,132168.19
13,"cf",2000,132168.19
14,"cf",2000,132168.19
15,"cf",2000,132168.19
16,"cf",2000,132168.19
17,"cf",2000,132168.19
18,"cf",2000,132168.19
19,"cf",2000,132168.19
1,"cf",2001,130451.72
2,"cf",2001,130451.72
3,"cf",2001,130451.72
4,"cf",2001,130451.72
5,"cf",2001,130451.72
6,"cf",2001,130451.72
7,"cf",2001,130451.72
8,"cf",2001,130451.72
9,"cf",2001,130451.72
10,"cf",2001,130451.72
11,"cf",2001,130451.72
12,"cf",2001,130451.72
13,"cf",2001,130451.72
14,"cf",2001,130451.72
15,"cf",2001,130451.72
16,"cf",2001,130451.72
17,"cf",2001,130451.72
18,"cf",2001,130451.72
19,"cf",2001,130451.72
1,"cf",2002,124629.96
2,"cf",2002,124629.96
3,"cf",2002,124629.96
4,"cf",2002,124629.96
5,"cf",2002,124629.96
6,"cf",2002,124629.96
7,"cf",2002,124629.96
8,"cf",2002,124629.96
9,"cf",2002,124629.96
10,"cf",2002,124629.96
11,"cf",2002,124629.96
12,"cf",2002,124629.96
13,"cf",2002,124629.96
14,"cf",2002,124629.96
15,"cf",2002,124629.96
16,"cf",2002,124629.96
17,"cf",2002,124629.96
18,"cf",2002,124629.96
19,"cf",2002,124629.96
1,"cf",2003,124368.93
2,"cf",2003,124368.93
3,"cf",2003,124368.93
4,"cf",2003,124368.93
5,"cf",2003,124368.93
6,"cf",2003,124368.93
7,"cf",2003,124368.93
8,"cf",2003,124368.93
9,"cf",2003,124368.93
10,"cf",2003,124368.93
11,"cf",2003,124368.93
12,"cf",2003,124368.93
13,"cf",2003,124368.93
14,"cf",2003,124368.93
15,"cf",2003,124368.93
16,"cf",2003,124368.93
17,"cf",2003,124368.93
18,"cf",2003,124368.93
19,"cf",2003,124368.93
1,"cf",2004,126979.23
2,"cf",2004,126979.23
3,"cf",2004,126979.23
4,"cf",2004,126979.23
5,"cf",2004,126979.23
6,"cf",2004,126979.23
7,"cf",2004,126979.23
8,"cf",2004,126979.23
9,"cf",2004,126979.23
10,"cf",2004,126979.23
11,"cf",2004,126979.23
12,"cf",2004,126979.23
13,"cf",2004,126979.23
14,"cf",2004,126979.23
15,"cf",2004,126979.23
16,"cf",2004,126979.23
17,"cf",2004,126979.23
18,"cf",2004,126979.23
19,"cf",2004,126979.23
1,"cf",2005,126979.23
2,"cf",2005,126979.23
3,"cf",2005,126979.23
4,"cf",2005,126979.23
5,"cf",2005,126979.23
6,"cf",2005,126979.23
7,"cf",2005,126979.23
8,"cf",2005,126979.23
9,"cf",2005,126979.23
10,"cf",2005,126979.23
11,"cf",2005,126979.23
12,"cf",2005,126979.23
13,"cf",2005,126979.23
14,"cf",2005,126979.23
15,"cf",2005,126979.23
16,"cf",2005,126979.23
17,"cf",2005,126979.23
18,"cf",2005,126979.23
19,"cf",2005,126979.23
1,"mar",2000,1.340499935491
2,"mar",2000,1.340499935491
3,"mar",2000,1.340499935491
4,"mar",2000,1.340499935491
5,"mar",2000,1.340499935491
6,"mar",2000,1.340499935491
7,"mar",2000,1.340499935491
8,"mar",2000,1.340499935491
9,"mar",2000,1.340499935491
10,"mar",2000,1.340499935491
11,"mar",2000,1.340499935491
12,"mar",2000,1.340499935491
13,"mar",2000,1.340499935491
14,"mar",2000,1.340499935491
15,"mar",2000,1.340499935491
16,"mar",2000,1.340499935491
17,"mar",2000,1.340499935491
18,"mar",2000,1.340499935491
19,"mar",2000,1.340499935491
1,"mar",2001,1.443615315903
2,"mar",2001,1.443615315903
3,"mar",2001,1.443615315903
4,"mar",2001,1.443615315903
5,"mar",2001,1.443615315903
6,"mar",2001,1.443615315903
7,"mar",2001,1.443615315903
8,"mar",2001,1.443615315903
9,"mar",2001,1.443615315903
10,"mar",2001,1.443615315903
11,"mar",2001,1.443615315903
12,"mar",2001,1.443615315903
13,"mar",2001,1.443615315903
14,"mar",2001,1.443615315903
15,"mar",2001,1.443615315903
16,"mar",2001,1.443615315903
17,"mar",2001,1.443615315903
18,"mar",2001,1.443615315903
19,"mar",2001,1.443615315903
1,"mar",2002,1.443615315903
2,"mar",2002,1.443615315903
3,"mar",2002,1.443615315903
4,"mar",2002,1.443615315903
5,"mar",2002,1.443615315903
6,"mar",2002,1.443615315903
7,"mar",2002,1.443615315903
8,"mar",2002,1.443615315903
9,"mar",2002,1.443615315903
