"rgn_id","species_code","year","tonnes"
18,719,2012,1
13,719,2012,1
11,719,2012,1
6,719,2012,1
5,719,2012,1
12,719,2012,1
7,719,2012,1
8,719,2012,1
2,719,2012,1
10,719,2012,1
9,719,2012,1
16,719,2012,1
15,719,2012,1
1,719,2012,1
3,719,2012,1
17,719,2012,1
4,719,2012,1
19,719,2012,1
14,719,2012,1
18,720,2005,7
13,720,2005,7
11,720,2005,7
6,720,2005,7
5,720,2005,7
12,720,2005,7
7,720,2005,7
8,720,2005,7
2,720,2005,7
10,720,2005,7
9,720,2005,7
16,720,2005,7
15,720,2005,7
1,720,2005,7
3,720,2005,7
17,720,2005,7
4,720,2005,7
19,720,2005,7
14,720,2005,7
18,720,2006,0
13,720,2006,0
11,720,2006,0
6,720,2006,0
5,720,2006,0
12,720,2006,0
7,720,2006,0
8,720,2006,0
2,720,2006,0
10,720,2006,0
9,720,2006,0
16,720,2006,0
15,720,2006,0
1,720,2006,0
3,720,2006,0
17,720,2006,0
4,720,2006,0
19,720,2006,0
14,720,2006,0
18,720,2007,0
13,720,2007,0
11,720,2007,0
6,720,2007,0
5,720,2007,0
12,720,2007,0
7,720,2007,0
8,720,2007,0
2,720,2007,0
10,720,2007,0
9,720,2007,0
16,720,2007,0
15,720,2007,0
1,720,2007,0
3,720,2007,0
17,720,2007,0
4,720,2007,0
19,720,2007,0
14,720,2007,0
18,720,2008,0
13,720,2008,0
11,720,2008,0
6,720,2008,0
5,720,2008,0
12,720,2008,0
7,720,2008,0
8,720,2008,0
2,720,2008,0
10,720,2008,0
9,720,2008,0
16,720,2008,0
15,720,2008,0
1,720,2008,0
3,720,2008,0
17,720,2008,0
4,720,2008,0
19,720,2008,0
14,720,2008,0
18,720,2009,0
13,720,2009,0
11,720,2009,0
6,720,2009,0
5,720,2009,0
12,720,2009,0
7,720,2009,0
8,720,2009,0
2,720,2009,0
10,720,2009,0
9,720,2009,0
16,720,2009,0
15,720,2009,0
1,720,2009,0
3,720,2009,0
17,720,2009,0
4,720,2009,0
19,720,2009,0
14,720,2009,0
18,720,2010,0
13,720,2010,0
11,720,2010,0
6,720,2010,0
5,720,2010,0
12,720,2010,0
7,720,2010,0
8,720,2010,0
2,720,2010,0
10,720,2010,0
9,720,2010,0
16,720,2010,0
15,720,2010,0
1,720,2010,0
3,720,2010,0
17,720,2010,0
4,720,2010,0
19,720,2010,0
14,720,2010,0
18,720,2011,0
13,720,2011,0
11,720,2011,0
6,720,2011,0
5,720,2011,0
12,720,2011,0
7,720,2011,0
8,720,2011,0
2,720,2011,0
10,720,2011,0
9,720,2011,0
16,720,2011,0
15,720,2011,0
1,720,2011,0
3,720,2011,0
17,720,2011,0
4,720,2011,0
19,720,2011,0
14,720,2011,0
18,720,2012,0
13,720,2012,0
11,720,2012,0
6,720,2012,0
5,720,2012,0
12,720,2012,0
7,720,2012,0
8,720,2012,0
2,720,2012,0
10,720,2012,0
9,720,2012,0
16,720,2012,0
15,720,2012,0
1,720,2012,0
3,720,2012,0
17,720,2012,0
4,720,2012,0
19,720,2012,0
14,720,2012,0
18,721,2003,300
13,721,2003,300
11,721,2003,300
6,721,2003,300
5,721,2003,300
12,721,2003,300
7,721,2003,300
8,721,2003,300
2,721,2003,300
10,721,2003,300
9,721,2003,300
16,721,2003,300
15,721,2003,300
1,721,2003,300
3,721,2003,300
17,721,2003,300
4,721,2003,300
19,721,2003,300
14,721,2003,300
18,721,2004,203
13,721,2004,203
11,721,2004,203
6,721,2004,203
5,721,2004,203
12,721,2004,203
7,721,2004,203
8,721,2004,203
2,721,2004,203
10,721,2004,203
9,721,2004,203
16,721,2004,203
15,721,2004,203
1,721,2004,203
3,721,2004,203
17,721,2004,203
4,721,2004,203
19,721,2004,203
14,721,2004,203
18,721,2005,200
13,721,2005,200
11,721,2005,200
6,721,2005,200
5,721,2005,200
12,721,2005,200
7,721,2005,200
8,721,2005,200
2,721,2005,200
10,721,2005,200
9,721,2005,200
16,721,2005,200
15,721,2005,200
1,721,2005,200
3,721,2005,200
17,721,2005,200
4,721,2005,200
19,721,2005,200
14,721,2005,200
18,721,2006,229
13,721,2006,229
11,721,2006,229
6,721,2006,229
5,721,2006,229
12,721,2006,229
7,721,2006,229
8,721,2006,229
2,721,2006,229
10,721,2006,229
9,721,2006,229
16,721,2006,229
15,721,2006,229
1,721,2006,229
3,721,2006,229
17,721,2006,229
4,721,2006,229
19,721,2006,229
14,721,2006,229
18,721,2007,108
13,721,2007,108
11,721,2007,108
6,721,2007,108
5,721,2007,108
12,721,2007,108
7,721,2007,108
8,721,2007,108
2,721,2007,108
10,721,2007,108
9,721,2007,108
16,721,2007,108
15,721,2007,108
1,721,2007,108
3,721,2007,108
17,721,2007,108
4,721,2007,108
19,721,2007,108
14,721,2007,108
18,721,2008,51
13,721,2008,51
11,721,2008,51
6,721,2008,51
5,721,2008,51
12,721,2008,51
7,721,2008,51
8,721,2008,51
2,721,2008,51
10,721,2008,51
9,721,2008,51
16,721,2008,51
15,721,2008,51
1,721,2008,51
3,721,2008,51
17,721,2008,51
4,721,2008,51
19,721,2008,51
14,721,2008,51
18,721,2009,2126
13,721,2009,2126
11,721,2009,2126
6,721,2009,2126
5,721,2009,2126
12,721,2009,2126
7,721,2009,2126
8,721,2009,2126
2,721,2009,2126
10,721,2009,2126
9,721,2009,2126
16,721,2009,2126
15,721,2009,2126
1,721,2009,2126
3,721,2009,2126
17,721,2009,2126
4,721,2009,2126
19,721,2009,2126
14,721,2009,2126
18,721,2010,4500
13,721,2010,4500
11,721,2010,4500
6,721,2010,4500
5,721,2010,4500
12,721,2010,4500
7,721,2010,4500
8,721,2010,4500
2,721,2010,4500
10,721,2010,4500
9,721,2010,4500
16,721,2010,4500
15,721,2010,4500
1,721,2010,4500
3,721,2010,4500
17,721,2010,4500
4,721,2010,4500
19,721,2010,4500
14,721,2010,4500
18,721,2011,8500
13,721,2011,8500
11,721,2011,8500
6,721,2011,8500
5,721,2011,8500
12,721,2011,8500
7,721,2011,8500
8,721,2011,8500
2,721,2011,8500
10,721,2011,8500
9,721,2011,8500
16,721,2011,8500
15,721,2011,8500
1,721,2011,8500
3,721,2011,8500
17,721,2011,8500
4,721,2011,8500
19,721,2011,8500
14,721,2011,8500
18,721,2012,8754
13,721,2012,8754
11,721,2012,8754
6,721,2012,8754
5,721,2012,8754
12,721,2012,8754
7,721,2012,8754
8,721,2012,8754
2,721,2012,8754
10,721,2012,8754
9,721,2012,8754
16,721,2012,8754
15,721,2012,8754
1,721,2012,8754
3,721,2012,8754
17,721,2012,8754
4,721,2012,8754
19,721,2012,8754
14,721,2012,8754
18,722,2009,8
13,722,2009,8
11,722,2009,8
6,722,2009,8
5,722,2009,8
12,722,2009,8
7,722,2009,8
8,722,2009,8
2,722,2009,8
10,722,2009,8
9,722,2009,8
16,722,2009,8
15,722,2009,8
1,722,2009,8
3,722,2009,8
17,722,2009,8
4,722,2009,8
19,722,2009,8
14,722,2009,8
18,722,2010,7
13,722,2010,7
11,722,2010,7
6,722,2010,7
5,722,2010,7
12,722,2010,7
7,722,2010,7
8,722,2010,7
2,722,2010,7
10,722,2010,7
9,722,2010,7
16,722,2010,7
15,722,2010,7
1,722,2010,7
3,722,2010,7
17,722,2010,7
4,722,2010,7
19,722,2010,7
14,722,2010,7
18,722,2011,3
13,722,2011,3
11,722,2011,3
6,722,2011,3
5,722,2011,3
12,722,2011,3
7,722,2011,3
8,722,2011,3
2,722,2011,3
10,722,2011,3
9,722,2011,3
16,722,2011,3
15,722,2011,3
1,722,2011,3
3,722,2011,3
17,722,2011,3
4,722,2011,3
19,722,2011,3
14,722,2011,3
18,722,2012,45
13,722,2012,45
11,722,2012,45
6,722,2012,45
5,722,2012,45
12,722,2012,45
7,722,2012,45
8,722,2012,45
2,722,2012,45
10,722,2012,45
9,722,2012,45
16,722,2012,45
15,722,2012,45
1,722,2012,45
3,722,2012,45
17,722,2012,45
4,722,2012,45
19,722,2012,45
14,722,2012,45
18,723,2003,0
13,723,2003,0
11,723,2003,0
6,723,2003,0
5,723,2003,0
12,723,2003,0
7,723,2003,0
8,723,2003,0
2,723,2003,0
10,723,2003,0
9,723,2003,0
16,723,2003,0
15,723,2003,0
1,723,2003,0
3,723,2003,0
17,723,2003,0
4,723,2003,0
19,723,2003,0
14,723,2003,0
18,723,2004,0
13,723,2004,0
11,723,2004,0
6,723,2004,0
5,723,2004,0
12,723,2004,0
7,723,2004,0
8,723,2004,0
2,723,2004,0
10,723,2004,0
9,723,2004,0
16,723,2004,0
15,723,2004,0
1,723,2004,0
3,723,2004,0
17,723,2004,0
4,723,2004,0
19,723,2004,0
14,723,2004,0
18,723,2005,0
13,723,2005,0
11,723,2005,0
6,723,2005,0
5,723,2005,0
12,723,2005,0
7,723,2005,0
8,723,2005,0
2,723,2005,0
10,723,2005,0
9,723,2005,0
16,723,2005,0
15,723,2005,0
1,723,2005,0
3,723,2005,0
17,723,2005,0
4,723,2005,0
19,723,2005,0
14,723,2005,0
18,723,2006,0
13,723,2006,0
11,723,2006,0
6,723,2006,0
5,723,2006,0
12,723,2006,0
7,723,2006,0
8,723,2006,0
2,723,2006,0
10,723,2006,0
9,723,2006,0
16,723,2006,0
15,723,2006,0
1,723,2006,0
3,723,2006,0
17,723,2006,0
4,723,2006,0
19,723,2006,0
14,723,2006,0
18,723,2007,0
13,723,2007,0
11,723,2007,0
6,723,2007,0
5,723,2007,0
12,723,2007,0
7,723,2007,0
8,723,2007,0
2,723,2007,0
10,723,2007,0
9,723,2007,0
16,723,2007,0
15,723,2007,0
1,723,2007,0
3,723,2007,0
17,723,2007,0
4,723,2007,0
19,723,2007,0
14,723,2007,0
18,723,2008,0
13,723,2008,0
11,723,2008,0
6,723,2008,0
5,723,2008,0
12,723,2008,0
7,723,2008,0
8,723,2008,0
2,723,2008,0
10,723,2008,0
9,723,2008,0
16,723,2008,0
15,723,2008,0
1,723,2008,0
3,723,2008,0
17,723,2008,0
4,723,2008,0
19,723,2008,0
14,723,2008,0
18,723,2009,0
13,723,2009,0
11,723,2009,0
6,723,2009,0
5,723,2009,0
12,723,2009,0
7,723,2009,0
8,723,2009,0
2,723,2009,0
10,723,2009,0
9,723,2009,0
16,723,2009,0
15,723,2009,0
1,723,2009,0
3,723,2009,0
17,723,2009,0
4,723,2009,0
19,723,2009,0
14,723,2009,0
18,723,2010,0
13,723,2010,0
11,723,2010,0
6,723,2010,0
