"rgn_id","year","popsum"
18,2005,10507400
13,2005,10507400
11,2005,10507400
6,2005,10507400
5,2005,10507400
12,2005,10507400
7,2005,10507400
8,2005,10507400
2,2005,10507400
10,2005,10507400
9,2005,10507400
16,2005,10507400
15,2005,10507400
1,2005,10507400
3,2005,10507400
17,2005,10507400
4,2005,10507400
19,2005,10507400
14,2005,10507400
18,2006,10233500
13,2006,10233500
11,2006,10233500
6,2006,10233500
5,2006,10233500
12,2006,10233500
7,2006,10233500
8,2006,10233500
2,2006,10233500
10,2006,10233500
9,2006,10233500
16,2006,10233500
15,2006,10233500
1,2006,10233500
3,2006,10233500
17,2006,10233500
4,2006,10233500
19,2006,10233500
14,2006,10233500
18,2007,9959510
13,2007,9959510
11,2007,9959510
6,2007,9959510
5,2007,9959510
12,2007,9959510
7,2007,9959510
8,2007,9959510
2,2007,9959510
10,2007,9959510
9,2007,9959510
16,2007,9959510
15,2007,9959510
1,2007,9959510
3,2007,9959510
17,2007,9959510
4,2007,9959510
19,2007,9959510
14,2007,9959510
18,2008,9685570
13,2008,9685570
11,2008,9685570
6,2008,9685570
5,2008,9685570
12,2008,9685570
7,2008,9685570
8,2008,9685570
2,2008,9685570
10,2008,9685570
9,2008,9685570
16,2008,9685570
15,2008,9685570
1,2008,9685570
3,2008,9685570
17,2008,9685570
4,2008,9685570
19,2008,9685570
14,2008,9685570
18,2009,9411630
13,2009,9411630
11,2009,9411630
6,2009,9411630
5,2009,9411630
12,2009,9411630
7,2009,9411630
8,2009,9411630
2,2009,9411630
10,2009,9411630
9,2009,9411630
16,2009,9411630
15,2009,9411630
1,2009,9411630
3,2009,9411630
17,2009,9411630
4,2009,9411630
19,2009,9411630
14,2009,9411630
18,2010,9137690
13,2010,9137690
11,2010,9137690
6,2010,9137690
5,2010,9137690
12,2010,9137690
7,2010,9137690
8,2010,9137690
2,2010,9137690
10,2010,9137690
9,2010,9137690
16,2010,9137690
15,2010,9137690
1,2010,9137690
3,2010,9137690
17,2010,9137690
4,2010,9137690
19,2010,9137690
14,2010,9137690
18,2011,8909940
13,2011,8909940
11,2011,8909940
6,2011,8909940
5,2011,8909940
12,2011,8909940
7,2011,8909940
8,2011,8909940
2,2011,8909940
10,2011,8909940
9,2011,8909940
16,2011,8909940
15,2011,8909940
1,2011,8909940
3,2011,8909940
17,2011,8909940
4,2011,8909940
19,2011,8909940
14,2011,8909940
18,2012,8682190
13,2012,8682190
11,2012,8682190
6,2012,8682190
5,2012,8682190
12,2012,8682190
7,2012,8682190
8,2012,8682190
2,2012,8682190
10,2012,8682190
9,2012,8682190
16,2012,8682190
15,2012,8682190
1,2012,8682190
3,2012,8682190
17,2012,8682190
4,2012,8682190
19,2012,8682190
14,2012,8682190
18,2013,8454450
13,2013,8454450
11,2013,8454450
6,2013,8454450
5,2013,8454450
12,2013,8454450
7,2013,8454450
8,2013,8454450
2,2013,8454450
10,2013,8454450
9,2013,8454450
16,2013,8454450
15,2013,8454450
1,2013,8454450
3,2013,8454450
17,2013,8454450
4,2013,8454450
19,2013,8454450
14,2013,8454450
18,2014,8226700
13,2014,8226700
11,2014,8226700
6,2014,8226700
5,2014,8226700
12,2014,8226700
7,2014,8226700
8,2014,8226700
2,2014,8226700
10,2014,8226700
9,2014,8226700
16,2014,8226700
15,2014,8226700
1,2014,8226700
3,2014,8226700
17,2014,8226700
4,2014,8226700
19,2014,8226700
14,2014,8226700
18,2015,7998950
13,2015,7998950
11,2015,7998950
6,2015,7998950
5,2015,7998950
12,2015,7998950
7,2015,7998950
8,2015,7998950
2,2015,7998950
10,2015,7998950
9,2015,7998950
16,2015,7998950
15,2015,7998950
1,2015,7998950
3,2015,7998950
17,2015,7998950
4,2015,7998950
19,2015,7998950
14,2015,7998950
