"rgn_id","label"
18,"Russia"
13,"Russia"
11,"Russia"
6,"Russia"
5,"Russia"
12,"Russia"
7,"Russia"
8,"Russia"
2,"Russia"
10,"Russia"
9,"Russia"
16,"Russia"
15,"Russia"
1,"Russia"
3,"Russia"
17,"Russia"
4,"Russia"
19,"Russia"
14,"Russia"
