"rgn_id","year","usd"
1,1998,20776293906.6879
2,1998,51129906571.8686
3,1998,39844171741.4032
4,1998,10288393920.139
5,1998,5492405088.09904
6,1998,27011336389.4407
7,1998,2088395351.1083
8,1998,199375891.12788
9,1998,1633015180.89024
10,1998,11549250364.1004
11,1998,71594025536.7903
12,1998,947365791.066023
13,1998,665273930.502204
14,1998,299349050.901258
15,1998,84175785.7569069
16,1998,13087027545.8841
17,1998,279528052.805265
18,1998,13938044156.2735
19,1998,45665745.1550664
1,2002,26462548080.8002
2,2002,65123626817.2619
3,2002,50749104492.9404
4,2002,13104219646.1348
5,2002,6995618870.99925
6,2002,34404056428.0886
7,2002,2659967299.20312
8,2002,253942985.636411
9,2002,2079954342.91937
10,2002,14710159301.2614
11,2002,91188560942.31
12,2002,1206649891.88086
13,2002,847352441.772616
14,2002,381277752.807805
15,2002,107213817.239765
16,2002,16668810001.5873
17,2002,356031955.001883
18,2002,17752740950.5396
19,2002,58163981.6147633
1,2004,45318350030.6288
2,2004,111527253776.065
3,2004,86910212657.1358
4,2004,22441588428.616
5,2004,11980324181.5113
6,2004,58918554136.2454
7,2004,4555318284.81682
8,2004,434889228.193546
9,2004,3562018996.52046
10,2004,25191835124.3187
11,2004,156164671329.261
12,2004,2066444319.6365
13,2004,1451130648.4284
14,2004,652955966.593871
15,2004,183608671.50646
16,2004,28546115965.0781
17,2004,609721358.260693
18,2004,30402398361.001
19,2004,99608536.1827027
1,2005,58582519185.9971
2,2005,144170021187.491
3,2005,112347850197.65
4,2005,29009987870.1476
5,2005,15486829744.3201
6,2005,76163349410.6694
7,2005,5888608491.66493
8,2005,562176392.944869
9,2005,4604581721.60975
10,2005,32565200707.957
11,2005,201872306651.461
12,2005,2671269230.23636
13,2005,1875860197.81148
14,2005,844068802.477228
15,2005,237348855.683689
16,2005,36901241662.1445
17,2005,788179912.646383
18,2005,39300836947.5042
19,2005,128762829.583787
1,2006,75906512950.0004
2,2006,186803908953.2
3,2006,145571301207.734
4,2006,37588807216.5914
5,2006,20066587420.2056
6,2006,98686337642.8217
7,2006,7629984898.92338
8,2006,728422919.399722
9,2006,5966246363.88546
10,2006,42195365846.4172
11,2006,261569885897.777
12,2006,3461215653.32652
13,2006,2430588652.99878
14,2006,1093676413.65009
15,2006,307537542.563177
16,2006,47813658699.2011
17,2006,1021260088.80348
18,2006,50922861122.2758
19,2006,166840510.22539
1,2007,99659929779.1918
2,2007,245260435833.976
3,2007,191124912638.056
4,2007,49351468564.4515
5,2007,26346022435.8217
6,2007,129568242531.805
7,2007,10017635242.2338
8,2007,956368224.222711
9,2007,7833263188.65211
10,2007,55399557084.5311
11,2007,343422921799.802
12,2007,4544333490.70289
13,2007,3191192495.42548
14,2007,1435920454.64296
15,2007,403775232.258397
16,2007,62775981707.754
17,2007,1340842897.15017
18,2007,66858146506.4061
19,2007,219049892.916821
1,2008,127351635652.392
2,2008,313408987277.823
3,2008,244231260169.511
4,2008,63064365562.5249
5,2008,33666580516.0647
6,2008,165570331542.381
7,2008,12801155251.6053
8,2008,1222106597.01033
9,2008,10009829244.1182
10,2008,70792987961.8095
11,2008,438847096407.046
12,2008,5807031013.09823
13,2008,4077903575.43406
14,2008,1834908161.89286
15,2008,515969019.624654
16,2008,80219040570.0681
17,2008,1713412165.58453
18,2008,85435483781.1239
19,2008,279915530.888353
1,2009,93751077659.2692
2,2009,230718907965.939
3,2009,179793088024.959
4,2009,46425412623.0672
5,2009,24783962831.0603
6,2009,121886122082.242
7,2009,9423688152.67798
8,2009,899665009.383553
9,2009,7368827844.36952
10,2009,52114909071.5636
11,2009,323061325479.167
12,2009,4274899279.38378
13,2009,3001986215.7958
14,2009,1350784516.44537
15,2009,379835338.437597
16,2009,59053984377.273
17,2009,1261344121.53531
18,2009,62894117015.3783
19,2009,206062392.052651
1,2010,114060935704.998
2,2010,280700928293.047
3,2010,218742742648.253
4,2010,56482828107.0338
5,2010,30153061293.4682
6,2010,148291043487.324
7,2010,11465198217.7005
8,2010,1094564834.38288
9,2010,8965181200.71692
10,2010,63404874283.0182
11,2010,393048037358.827
12,2010,5200996340.79169
13,2010,3652324488.38226
14,2010,1643413064.98411
15,2010,462121345.13777
16,2010,71847203076.0079
17,2010,1534596661.07734
18,2010,76519246671.3414
19,2010,250702923.507266
1,2011,142451183530.087
2,2011,350568572896.481
3,2011,273188733603.343
4,2011,70541642177.8559
5,2011,37658285387.1991
6,2011,185201309467.735
7,2011,14318934396.1073
8,2011,1367006636.79915
9,2011,11196652602.49
10,2011,79186614833.2545
11,2011,490879351110.646
12,2011,6495546259.56799
13,2011,4561403453.25234
14,2011,2052465506.16834
15,2011,577145296.437422
16,2011,89730274859.1718
17,2011,1916564240.51418
18,2011,95565209804.6533
19,2011,313103938.235515
