"rgn_id","saup_id","prop_area"
18,645,0.0223638046981808
13,645,0.0140274626599895
11,645,1.92192217466038e-05
6,645,0.000246054192920687
5,645,0.0167439529983547
12,645,0.0002786807434225
7,645,0.0054553897993184
8,645,0.00732306031908355
2,645,0.00138463960283736
10,645,0.000226146005646739
9,645,0.00455142552809403
16,645,0.00455311431328831
15,645,0.00472621065408702
1,645,0.00441359885477552
3,645,3.77082973636303e-05
17,645,0.0253545548123518
4,645,0.0244621897155598
19,645,0.0211656810163129
14,645,0.00426146770368717
18,647,0.00114276199375707
13,647,0.000716785511813485
11,647,9.82077801966974e-07
6,647,1.25730565021972e-05
5,647,0.000855594715211
12,647,1.42402317616869e-05
7,647,0.000278763484475348
8,647,0.000374199074065421
2,647,7.07533237089181e-05
10,647,1.15557734375174e-05
9,647,0.00023257205923215
16,647,0.000232658354008986
15,647,0.000241503357003458
1,647,0.000225529291415135
3,647,1.9268460647911e-06
17,647,0.00129558552309048
4,647,0.00124998680091723
19,647,0.0010815393965319
14,647,0.000217755582966302
18,648,0.000198864586043762
13,648,0.000124735732258923
11,648,1.70902162145627e-07
6,648,2.1879758779813e-06
5,648,0.000148891448780398
12,648,2.47809938545884e-06
7,648,4.8510700607087e-05
8,648,6.51184974373575e-05
2,648,1.23125642149991e-05
10,648,2.01094726077837e-06
9,648,4.0472422549239e-05
16,648,4.04874396526841e-05
15,648,4.2026655927517e-05
1,648,3.92468330440014e-05
3,648,3.35311680943244e-07
17,648,0.000225459089592764
4,648,0.000217523954316436
19,648,0.000188210568391601
14,648,3.78940445183527e-05
18,649,0.0584492487399839
13,649,0.0366616801241899
11,649,5.02306779913675e-05
6,649,0.000643078533354706
5,649,0.0437614031645985
12,649,0.000728350131436729
7,649,0.0142580137707905
8,649,0.019139291364087
2,649,0.0036188450781837
10,649,0.000591047199436296
9,649,0.0118954447332801
16,649,0.0118998584825156
15,649,0.0123522569547732
1,649,0.0115352258161272
3,649,9.85530718906425e-05
17,649,0.0662657674272775
4,649,0.063933513581691
19,649,0.0553178750740145
14,649,0.0111376212219596
18,650,0.0560219350205433
13,650,0.0351391729737718
11,650,4.8144669762799e-05
6,650,0.000616372401448141
5,650,0.0419440546687104
12,650,0.00069810279199773
7,650,0.0136658988474358
8,650,0.0183444639623681
2,650,0.00346855961693026
10,650,0.000566501854424063
9,650,0.011401443923648
16,650,0.0114056743761893
15,650,0.0118392853868108
1,650,0.0110561843830219
3,650,9.44603037430592e-05
17,650,0.0635138448641486
4,650,0.0612784461857139
19,650,0.053020602825148
14,650,0.010675091739087
18,651,0.000218094658185695
13,651,0.000136797593939454
11,651,1.8742828664398e-07
6,651,2.39955167845655e-06
5,651,0.000163289152053387
12,651,2.71772993459424e-06
7,651,5.32016528318571e-05
8,651,7.14154124809392e-05
2,651,1.35031809196471e-05
10,651,2.2054045126587e-06
9,651,4.43860786750681e-05
16,651,4.44025479223481e-05
15,651,4.60906053789919e-05
1,651,4.30419754863689e-05
3,651,3.67736095681181e-07
17,651,0.000247260832397635
4,651,0.000238558374860187
19,651,0.000206410404169542
14,651,4.15583732172653e-05
