"cntry_key","rgn_id"
"RUS",18
"RUS",13
"RUS",11
"RUS",6
"RUS",5
"RUS",12
"RUS",7
"RUS",8
"RUS",2
"RUS",10
"RUS",9
"RUS",16
"RUS",15
"RUS",1
"RUS",3
"RUS",17
"RUS",4
"RUS",19
"RUS",14
